SNR,TPR,FPR,TTFD,Alpha (%),Feature,Window,Detection
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
0.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
2.5,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
5.0,0.0,0.0,120.0,5.0,CumSum_MSC-Per-Window,Sliding,Per-Window
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-22.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-20.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-17.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-15.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-12.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-10.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-7.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
0.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
2.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
5.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-30.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-27.5,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
-25.0,1.0,1.0,18.0,5.0,MSC-Per-M-Block,Fixed,Per-M-Block
